# EPIC|Teff|sTeff+|sTeff-|logg|slogg+|slogg-|FeH|sFeH+|sFeH-|Rad|sRad+|sRad-|Mass|sMass+|sMass-|rho|srho+|srho-|dis|dis+|dis-|ebv|ebv+|ebv-|prov
   248871085 | 5517 |  164 |  131 | 4.493 | 0.080 | 0.832 | -0.508 | 0.350 | 0.630 |   0.866 |   1.505 |   0.147 |   0.843 |   0.106 |   0.106 | 1.243e+00 | 5.538e-01 | 1.183e+00 | 6.387e+02 | 9.999e+02 | 1.231e+02 | 0.0320 | 0.0140 | 0.0100 |   rpm
   248871103 | 4156 |   65 |   65 | 4.795 | 0.084 | 0.060 | -0.206 | 0.300 | 0.300 |   0.485 |   0.071 |   0.073 |   0.545 |   0.080 |   0.080 | 4.534e+00 | 2.035e+00 | 1.055e+00 | 6.328e+02 | 9.880e+01 | 1.163e+02 | 0.0279 | 0.0140 | 0.0084 |   rpm
   248871113 | 4113 |  285 |  285 | 4.814 | 0.126 | 0.090 | -0.205 | 0.200 | 0.320 |   0.454 |   0.094 |   0.118 |   0.520 |   0.100 |   0.140 | 4.981e+00 | 3.775e+00 | 1.652e+00 | 7.015e+02 | 2.340e+02 | 2.327e+02 | 0.0326 | 0.0140 | 0.0100 |   col
   248871123 | 3612 |  334 |  279 | 5.026 | 0.110 | 0.132 | -0.125 | 0.200 | 0.280 |   0.242 |   0.131 |   0.073 |   0.251 |   0.171 |   0.095 | 1.470e+01 | 1.236e+01 | 7.632e+00 | 3.506e+02 | 2.220e+02 | 1.359e+02 | 0.0306 | 0.0140 | 0.0100 |   col
   248871152 | 6010 |  330 |  397 | 4.402 | 0.150 | 0.210 | -0.973 | 0.400 | 0.720 |   0.906 |   0.317 |   0.175 |   0.787 |   0.070 |   0.070 | 1.004e+00 | 7.411e-01 | 5.411e-01 | 1.989e+03 | 8.439e+02 | 5.077e+02 | 0.0320 | 0.0126 | 0.0090 |   rpm
   248871233 | 4800 |  823 | 1098 | 4.798 | 0.245 | 0.175 | -1.171 | 0.850 | 1.190 |   0.474 |   0.139 |   0.241 |   0.538 |   0.130 |   0.313 | 4.575e+00 | 1.266e+01 | 2.385e+00 | 7.623e+02 | 4.265e+02 | 4.999e+02 | 0.0345 | 0.0192 | 0.0120 |   rpm
   248871334 | 3787 |  556 |  278 | 4.961 | 0.114 | 0.171 | -0.230 | 0.250 | 0.400 |   0.294 |   0.180 |   0.085 |   0.332 |   0.197 |   0.148 | 1.119e+01 | 8.481e+00 | 6.652e+00 | 6.524e+02 | 5.669e+02 | 2.350e+02 | 0.0318 | 0.0126 | 0.0090 |   rpm
   248871417 | 4866 |  176 |  147 | 4.612 | 0.030 | 0.030 | -0.056 | 0.100 | 0.140 |   0.713 |   0.049 |   0.038 |   0.777 |   0.047 |   0.047 | 2.055e+00 | 2.507e-01 | 2.651e-01 | 4.283e+02 | 5.137e+01 | 3.858e+01 | 0.0339 | 0.0090 | 0.0108 |   lam
   248871448 | 5720 |   92 |   92 | 4.410 | 0.070 | 0.462 |  0.054 | 0.120 | 0.180 |   1.026 |   0.790 |   0.090 |   1.030 |   0.116 |   0.058 | 9.088e-01 | 2.620e-01 | 7.291e-01 | 1.824e+02 | 1.408e+02 | 2.177e+01 | 0.0282 | 0.0108 | 0.0090 |   rpm
   248871450 | 3646 |  130 |  108 | 5.005 | 0.060 | 0.072 | -0.056 | 0.150 | 0.150 |   0.271 |   0.062 |   0.050 |   0.283 |   0.081 |   0.067 | 1.256e+01 | 6.188e+00 | 3.564e+00 | 1.709e+02 | 4.826e+01 | 3.764e+01 | 0.0254 | 0.0112 | 0.0080 |   rpm
   248871492 | 4131 |   65 |   65 | 4.791 | 0.072 | 0.045 | -0.151 | 0.250 | 0.300 |   0.487 |   0.054 |   0.076 |   0.556 |   0.061 |   0.098 | 4.607e+00 | 1.931e+00 | 9.052e-01 | 8.062e+01 | 1.194e+01 | 1.418e+01 | 0.0154 | 0.0060 | 0.0060 |   rpm
   248871506 | 3874 |   79 |  126 | 4.925 | 0.072 | 0.040 | -0.040 | 0.120 | 0.450 |   0.348 |   0.041 |   0.062 |   0.382 |   0.064 |   0.076 | 8.723e+00 | 3.318e+00 | 1.794e+00 | 9.983e+01 | 1.532e+01 | 1.572e+01 | 0.0317 | 0.0012 | 0.0172 |   rpm
   248871529 | 4069 |  248 |  248 | 4.829 | 0.108 | 0.090 | -0.218 | 0.240 | 0.280 |   0.449 |   0.090 |   0.113 |   0.492 |   0.096 |   0.134 | 5.443e+00 | 3.822e+00 | 1.721e+00 | 9.246e+02 | 2.775e+02 | 2.843e+02 | 0.0339 | 0.0140 | 0.0100 |   rpm
   248871534 | 3623 |  255 |  159 | 5.002 | 0.070 | 0.098 | -0.040 | 0.150 | 0.270 |   0.274 |   0.091 |   0.068 |   0.286 |   0.125 |   0.094 | 1.325e+01 | 6.807e+00 | 5.835e+00 | 7.007e+01 | 3.453e+01 | 1.989e+01 | 0.0145 | 0.0080 | 0.0050 |   col
   248871550 | 3816 |  385 |  321 | 4.936 | 0.130 | 0.156 | -0.165 | 0.200 | 0.280 |   0.319 |   0.148 |   0.117 |   0.351 |   0.198 |   0.165 | 8.411e+00 | 1.195e+01 | 4.385e+00 | 4.012e+02 | 2.585e+02 | 1.803e+02 | 0.0315 | 0.0126 | 0.0108 |   col
   248871573 | 5063 |   81 |   81 | 3.569 | 1.070 | 0.642 | -0.507 | 0.420 | 0.350 |   2.455 |   2.539 |   1.787 |   0.875 |   0.071 |   0.114 | 4.924e-02 | 1.866e+00 | 4.376e-02 | 1.698e+03 | 1.580e+03 | 1.243e+03 | 0.0310 | 0.0128 | 0.0080 |   rpm
   248871580 | 4204 |   50 |   50 | 0.455 | 0.364 | 0.416 | -1.693 | 0.560 | 0.400 |  82.129 |  47.558 |  30.118 |   0.816 |   0.017 |   0.016 | 1.133e-06 | 2.787e-06 | 8.056e-07 | 3.535e+04 | 1.278e+04 | 1.240e+04 | 0.0358 | 0.0060 | 0.0120 |   rpm
   248871584 | 4943 |  177 |  147 | 4.589 | 0.025 | 0.025 |  0.036 | 0.080 | 0.100 |   0.755 |   0.039 |   0.037 |   0.823 |   0.033 |   0.040 | 1.870e+00 | 1.805e-01 | 1.957e-01 | 2.782e+02 | 2.404e+01 | 2.213e+01 | 0.0302 | 0.0156 | 0.0130 |   lam
   248871666 | 3529 |  199 |  319 | 5.057 | 0.102 | 0.102 | -0.022 | 0.120 | 0.240 |   0.227 |   0.089 |   0.064 |   0.206 |   0.127 |   0.072 | 1.748e+01 | 1.332e+01 | 7.559e+00 | 4.568e+01 | 2.004e+01 | 1.823e+01 | 0.0089 | 0.0064 | 0.0040 |   rpm
   248871720 | 3942 |  310 |  310 | 4.872 | 0.132 | 0.110 | -0.138 | 0.200 | 0.240 |   0.390 |   0.110 |   0.128 |   0.429 |   0.152 |   0.177 | 6.410e+00 | 6.617e+00 | 2.547e+00 | 6.040e+02 | 2.433e+02 | 2.526e+02 | 0.0334 | 0.0140 | 0.0100 |   rpm
   248871730 | 4424 |  159 |  132 | 4.701 | 0.040 | 0.040 | -0.097 | 0.120 | 0.150 |   0.593 |   0.050 |   0.046 |   0.662 |   0.053 |   0.053 | 3.036e+00 | 5.723e-01 | 4.815e-01 | 1.469e+02 | 1.755e+01 | 2.146e+01 | 0.0236 | 0.0098 | 0.0070 |   lam
   248871754 | 3925 |   93 |   69 | 4.848 | 0.056 | 0.035 | -0.019 | 0.150 | 0.180 |   0.434 |   0.039 |   0.062 |   0.487 |   0.044 |   0.079 | 5.822e+00 | 1.960e+00 | 8.667e-01 | 2.382e+02 | 2.539e+01 | 3.869e+01 | 0.0359 | 0.0180 | 0.0150 |   rpm
   248871792 | 6469 |  158 |  197 | 4.127 | 0.135 | 1.323 | -1.360 | 0.350 | 0.770 |   1.287 |   4.436 |   0.197 |   0.827 |   0.024 |   0.019 | 3.672e-01 | 2.366e-01 | 3.633e-01 | 2.049e+03 | 6.415e+03 | 2.938e+02 | 0.0334 | 0.0110 | 0.0132 |   rpm
   248871839 | 3749 |  460 |  329 | 4.963 | 0.125 | 0.175 | -0.210 | 0.250 | 0.350 |   0.288 |   0.156 |   0.101 |   0.308 |   0.223 |   0.140 | 1.127e+01 | 1.174e+01 | 6.483e+00 | 5.269e+02 | 5.186e+02 | 2.292e+02 | 0.0319 | 0.0140 | 0.0100 |   col
   248871841 | 5263 |   63 |  105 | 3.663 | 0.900 | 0.360 | -0.543 | 0.400 | 0.480 |   2.362 |   1.012 |   1.598 |   0.883 |   0.125 |   0.089 | 6.298e-02 | 1.692e+00 | 4.352e-02 | 1.109e+03 | 4.044e+02 | 7.469e+02 | 0.0328 | 0.0154 | 0.0110 |   rpm
   248871874 | 4362 |   85 |   85 | 4.715 | 0.063 | 0.045 | -0.186 | 0.250 | 0.250 |   0.569 |   0.059 |   0.074 |   0.627 |   0.067 |   0.080 | 3.220e+00 | 1.015e+00 | 5.724e-01 | 2.567e+02 | 2.868e+01 | 3.537e+01 | 0.0261 | 0.0144 | 0.0060 |   rpm
   248871875 | 5246 |  187 |  104 | 3.361 | 1.000 | 1.000 | -0.943 | 0.600 | 0.720 |   2.714 |   4.295 |   1.885 |   0.874 |   0.026 |   0.077 | 3.142e-02 | 1.009e+00 | 3.047e-02 | 1.857e+03 | 2.834e+03 | 1.274e+03 | 0.0340 | 0.0120 | 0.0100 |   rpm
   248871876 | 5788 |   92 |  115 | 4.335 | 0.138 | 0.437 | -0.027 | 0.150 | 0.180 |   1.121 |   0.816 |   0.187 |   1.051 |   0.132 |   0.073 | 6.822e-01 | 4.396e-01 | 5.410e-01 | 2.190e+02 | 1.431e+02 | 4.246e+01 | 0.0301 | 0.0126 | 0.0090 |   rpm
   248871909 | 4198 |  100 |   66 | 0.703 | 0.126 | 0.147 | -1.259 | 0.120 | 0.120 |  65.365 |  11.185 |   8.277 |   0.832 |   0.017 |   0.017 | 2.641e-06 | 1.412e-06 | 1.038e-06 | 2.870e+04 | 2.329e+04 | 1.463e+04 | 0.0283 | 0.0130 | 0.0050 |   lam
   248871911 | 3743 |   45 |   75 | 4.891 | 0.069 | 0.020 |  0.164 | 0.060 | 0.180 |   0.388 |   0.008 |   0.068 |   0.423 |   0.014 |   0.076 | 7.390e+00 | 3.292e+00 | 4.434e-01 | 1.223e+02 | 8.442e+00 | 2.352e+01 | 0.0241 | 0.0024 | 0.0042 |   rpm
   248871920 | 3782 | 1117 |  372 | 4.964 | 0.130 | 0.312 | -0.280 | 0.300 | 0.540 |   0.309 |   0.278 |   0.114 |   0.340 |   0.317 |   0.159 | 9.404e+00 | 1.070e+01 | 7.009e+00 | 6.331e+02 | 1.048e+03 | 2.892e+02 | 0.0328 | 0.0126 | 0.0108 |   col
   248871951 | 3996 |   64 |   48 | 4.831 | 0.030 | 0.042 | -0.051 | 0.150 | 0.090 |   0.453 |   0.040 |   0.037 |   0.511 |   0.047 |   0.039 | 5.491e+00 | 8.136e-01 | 9.657e-01 | 1.234e+02 | 1.634e+01 | 1.443e+01 | 0.0182 | 0.0126 | 0.0030 |   rpm
   248872117 | 5374 |  107 |   86 | 2.487 | 1.107 | 0.045 | -1.084 | 0.240 | 0.200 |   8.864 |   0.461 |   5.897 |   0.887 |   0.018 |   0.018 | 1.243e-03 | 4.050e-02 | 1.851e-04 | 1.479e+03 | 7.688e+01 | 9.028e+02 | 0.0320 | 0.0126 | 0.0090 |   rpm
   248872130 | 3540 |  361 |  301 | 5.070 | 0.084 | 0.070 | -0.247 | 0.240 | 0.360 |   0.213 |   0.058 |   0.054 |   0.194 |   0.077 |   0.064 | 1.898e+01 | 1.180e+01 | 6.293e+00 | 2.196e+02 | 9.274e+01 | 7.571e+01 | 0.0276 | 0.0112 | 0.0080 |   rpm
   248872132 | 4017 |  279 |  335 | 4.852 | 0.154 | 0.110 | -0.273 | 0.250 | 0.350 |   0.399 |   0.131 |   0.151 |   0.463 |   0.119 |   0.214 | 6.380e+00 | 7.707e+00 | 2.858e+00 | 8.105e+02 | 3.397e+02 | 3.475e+02 | 0.0339 | 0.0140 | 0.0120 |   col
   248872188 | 3601 |   87 |   87 | 4.987 | 0.072 | 0.045 |  0.031 | 0.120 | 0.150 |   0.285 |   0.046 |   0.057 |   0.293 |   0.068 |   0.079 | 1.235e+01 | 5.502e+00 | 2.982e+00 | 1.407e+02 | 3.001e+01 | 3.396e+01 | 0.0249 | 0.0144 | 0.0090 |   rpm
   248872225 | 5284 |  106 |  106 | 4.537 | 0.035 | 0.756 | -0.037 | 0.160 | 0.320 |   0.853 |   1.364 |   0.057 |   0.916 |   0.136 |   0.045 | 1.447e+00 | 2.336e-01 | 1.349e+00 | 2.783e+02 | 4.305e+02 | 2.566e+01 | 0.0349 | 0.0100 | 0.0120 |   rpm
   248872230 | 5388 |  107 |   64 | 4.536 | 0.040 | 0.584 | -0.177 | 0.250 | 0.400 |   0.838 |   1.043 |   0.072 |   0.870 |   0.070 |   0.070 | 1.478e+00 | 2.785e-01 | 5.345e-01 | 1.118e+02 | 3.157e+01 | 1.101e+01 | 0.0208 | 0.0160 | 0.0050 |   rpm
   248872234 | 3864 |  432 |  360 | 4.919 | 0.135 | 0.162 | -0.260 | 0.250 | 0.400 |   0.331 |   0.150 |   0.119 |   0.366 |   0.174 |   0.174 | 8.439e+00 | 9.193e+00 | 4.400e+00 | 6.640e+02 | 4.456e+02 | 3.054e+02 | 0.0328 | 0.0126 | 0.0108 |   col
   248872236 | 4442 |   71 |   89 | 2.279 | 0.275 | 0.550 |  0.025 | 0.180 | 0.420 |  12.041 |   8.342 |   3.053 |   1.189 |   0.160 |   0.225 | 5.431e-04 | 8.370e-04 | 4.590e-04 | 1.623e+02 | 8.749e+01 | 8.749e+01 | 0.0366 | 0.0168 | 0.0120 |   plx
   248872239 | 3596 |  336 |  336 | 5.003 | 0.140 | 0.140 | -0.096 | 0.160 | 0.240 |   0.259 |   0.135 |   0.102 |   0.251 |   0.192 |   0.120 | 1.277e+01 | 1.814e+01 | 6.657e+00 | 2.843e+02 | 2.064e+02 | 1.366e+02 | 0.0284 | 0.0132 | 0.0110 |   col
   248872248 | 4607 |   74 |   55 | 4.651 | 0.030 | 0.025 | -0.033 | 0.120 | 0.150 |   0.664 |   0.038 |   0.047 |   0.739 |   0.030 |   0.054 | 2.416e+00 | 3.771e-01 | 2.378e-01 | 2.964e+02 | 1.974e+01 | 2.558e+01 | 0.0292 | 0.0108 | 0.0090 |   rpm
   248872260 | 5161 |  104 |  104 | 4.587 | 0.045 | 0.855 | -0.388 | 0.250 | 0.300 |   0.735 |   1.395 |   0.081 |   0.780 |   0.118 |   0.084 | 1.880e+00 | 4.065e-01 | 1.792e+00 | 4.992e+02 | 1.489e+02 | 5.469e+01 | 0.0306 | 0.0128 | 0.0080 |   rpm
   248872272 | 3614 |  223 |  191 | 5.006 | 0.080 | 0.096 | -0.056 | 0.150 | 0.210 |   0.273 |   0.086 |   0.066 |   0.278 |   0.123 |   0.088 | 1.350e+01 | 7.653e+00 | 5.625e+00 | 3.465e+02 | 1.407e+02 | 1.001e+02 | 0.0305 | 0.0126 | 0.0090 |   rpm
   248872273 | 3931 |  352 |  293 | 4.889 | 0.115 | 0.115 | -0.278 | 0.250 | 0.350 |   0.371 |   0.120 |   0.121 |   0.415 |   0.134 |   0.161 | 7.259e+00 | 7.026e+00 | 3.130e+00 | 7.105e+02 | 3.404e+02 | 2.663e+02 | 0.0319 | 0.0140 | 0.0100 |   rpm
   248872292 | 6061 |   97 |  122 | 4.232 | 0.160 | 0.224 | -0.590 | 0.300 | 0.360 |   1.175 |   0.351 |   0.209 |   0.897 |   0.113 |   0.043 | 5.075e-01 | 4.507e-01 | 2.900e-01 | 4.806e+02 | 1.535e+02 | 8.634e+01 | 0.0347 | 0.0090 | 0.0126 |   rpm
   248872323 | 4800 |   77 |   77 | 2.455 | 0.488 | 0.305 | -0.675 | 0.300 | 0.250 |   8.556 |   3.766 |   3.605 |   0.930 |   0.047 |   0.047 | 1.285e-03 | 6.677e-03 | 9.044e-04 | 2.486e+03 | 1.116e+03 | 1.007e+03 | 0.0389 | 0.0140 | 0.0120 |   rpm
   248872348 | 3560 |  129 |  129 | 5.069 | 0.035 | 0.049 | -0.192 | 0.240 | 0.200 |   0.219 |   0.039 |   0.021 |   0.208 |   0.049 |   0.027 | 1.917e+01 | 3.877e+00 | 4.358e+00 | 2.077e+02 | 4.202e+01 | 2.259e+01 | 0.0271 | 0.0160 | 0.0096 |   rpm
   248872438 | 4222 |  168 |  135 | 4.741 | 0.045 | 0.054 |  0.024 | 0.100 | 0.100 |   0.546 |   0.071 |   0.046 |   0.621 |   0.068 |   0.049 | 3.593e+00 | 7.267e-01 | 8.167e-01 | 2.913e+02 | 5.316e+01 | 3.899e+01 | 0.0319 | 0.0100 | 0.0100 |   lam
   248872445 | 5139 |  103 |   62 | 3.295 | 0.370 | 0.222 | -0.899 | 0.390 | 0.120 |   3.378 |   0.918 |   1.115 |   0.891 |   0.018 |   0.018 | 2.075e-02 | 5.120e-02 | 1.091e-02 | 8.623e+02 | 3.063e+02 | 2.635e+02 | 0.0318 | 0.0132 | 0.0072 |   rpm
   248872476 | 3864 |  577 |  360 | 4.919 | 0.145 | 0.203 | -0.260 | 0.250 | 0.400 |   0.345 |   0.188 |   0.141 |   0.378 |   0.217 |   0.181 | 8.247e+00 | 1.000e+01 | 5.068e+00 | 6.101e+02 | 5.026e+02 | 2.756e+02 | 0.0328 | 0.0126 | 0.0108 |   col
   248872477 | 3853 |  341 |  284 | 4.885 | 0.126 | 0.105 | -0.085 | 0.160 | 0.200 |   0.377 |   0.107 |   0.124 |   0.436 |   0.121 |   0.170 | 6.545e+00 | 7.643e+00 | 2.509e+00 | 3.329e+02 | 1.492e+02 | 1.297e+02 | 0.0307 | 0.0126 | 0.0108 |   rpm
   248872638 | 3709 |  451 |  322 | 4.990 | 0.125 | 0.150 | -0.230 | 0.250 | 0.350 |   0.259 |   0.136 |   0.089 |   0.279 |   0.196 |   0.122 | 1.304e+01 | 1.358e+01 | 7.503e+00 | 5.837e+02 | 4.471e+02 | 2.532e+02 | 0.0319 | 0.0140 | 0.0100 |   col
   248872679 | 4100 |   98 |   65 | 4.802 | 0.040 | 0.048 | -0.063 | 0.150 | 0.150 |   0.485 |   0.055 |   0.042 |   0.552 |   0.057 |   0.047 | 4.672e+00 | 9.450e-01 | 9.266e-01 | 1.784e+02 | 3.217e+01 | 2.159e+01 | 0.0260 | 0.0090 | 0.0050 |   rpm
   248872791 | 4697 |  141 |  169 | 4.659 | 0.042 | 0.030 | -0.324 | 0.150 | 0.120 |   0.631 |   0.044 |   0.049 |   0.682 |   0.047 |   0.047 | 2.628e+00 | 5.097e-01 | 3.126e-01 | 3.555e+02 | 3.519e+01 | 4.401e+01 | 0.0298 | 0.0128 | 0.0080 |   lam
   248872795 | 3746 |  327 |  327 | 4.951 | 0.140 | 0.140 | -0.125 | 0.200 | 0.240 |   0.301 |   0.135 |   0.108 |   0.321 |   0.200 |   0.167 | 9.022e+00 | 1.193e+01 | 4.552e+00 | 2.936e+02 | 1.793e+02 | 1.430e+02 | 0.0292 | 0.0154 | 0.0110 |   col
   248872863 | 5806 |  138 |  115 | 3.951 | 0.144 | 0.090 | -0.381 | 0.120 | 0.180 |   1.740 |   0.155 |   0.322 |   0.992 |   0.061 |   0.073 | 1.835e-01 | 1.354e-01 | 4.429e-02 | 6.151e+02 | 6.402e+01 | 1.004e+02 | 0.0328 | 0.0108 | 0.0126 |   lam
   248872885 | 3815 |  394 |  329 | 4.938 | 0.150 | 0.150 | -0.210 | 0.250 | 0.350 |   0.315 |   0.157 |   0.121 |   0.342 |   0.192 |   0.160 | 9.802e+00 | 1.044e+01 | 5.697e+00 | 5.546e+02 | 3.765e+02 | 2.568e+02 | 0.0319 | 0.0140 | 0.0100 |   col
   248872970 | 5776 |  173 |  138 | 4.312 | 0.175 | 0.490 | -0.254 | 0.250 | 0.350 |   1.132 |   0.824 |   0.249 |   0.964 |   0.094 |   0.094 | 6.216e-01 | 5.765e-01 | 5.087e-01 | 3.268e+02 | 2.106e+02 | 7.891e+01 | 0.0292 | 0.0140 | 0.0070 |   rpm
   248872983 | 4956 |   97 |   78 | 3.559 | 0.144 | 0.090 | -0.128 | 0.120 | 0.150 |   2.770 |   0.473 |   0.404 |   1.084 |   0.128 |   0.091 | 4.775e-02 | 2.934e-02 | 1.441e-02 | 1.177e+03 | 2.148e+02 | 1.328e+02 | 0.0296 | 0.0162 | 0.0090 |   lam
   248872995 | 3967 |  302 |  363 | 4.854 | 0.154 | 0.110 | -0.153 | 0.200 | 0.280 |   0.414 |   0.117 |   0.149 |   0.459 |   0.125 |   0.201 | 5.954e+00 | 7.437e+00 | 2.367e+00 | 4.327e+02 | 1.771e+02 | 1.828e+02 | 0.0321 | 0.0140 | 0.0100 |   col
   248873260 | 3528 |  235 |  283 | 5.035 | 0.114 | 0.095 | -0.085 | 0.160 | 0.240 |   0.234 |   0.090 |   0.075 |   0.228 |   0.132 |   0.099 | 1.735e+01 | 1.586e+01 | 7.251e+00 | 2.782e+02 | 1.487e+02 | 1.118e+02 | 0.0286 | 0.0140 | 0.0100 |   col
   248873272 | 6736 |  340 |  340 | 4.135 | 0.120 | 0.192 | -0.011 | 0.120 | 0.120 |   1.681 |   0.519 |   0.307 |   1.430 |   0.162 |   0.162 | 2.866e-01 | 1.624e-01 | 1.469e-01 | 1.619e+02 | 4.344e+01 | 2.909e+01 | 0.0238 | 0.0112 | 0.0070 |   rpm
   248873325 | 5739 |  136 |  171 | 4.331 | 0.126 | 0.483 |  0.119 | 0.100 | 0.140 |   1.160 |   0.992 |   0.207 |   1.090 |   0.168 |   0.093 | 6.555e-01 | 4.249e-01 | 5.373e-01 | 1.255e+02 | 1.025e+02 | 2.517e+01 | 0.0235 | 0.0108 | 0.0090 |   rpm
   248873329 | 4223 |  246 |  246 | 4.764 | 0.090 | 0.075 | -0.153 | 0.200 | 0.240 |   0.515 |   0.087 |   0.101 |   0.572 |   0.099 |   0.099 | 4.033e+00 | 1.987e+00 | 1.145e+00 | 6.599e+02 | 1.728e+02 | 1.607e+02 | 0.0334 | 0.0140 | 0.0100 |   rpm
   248873389 | 3843 |  428 |  357 | 4.911 | 0.140 | 0.140 | -0.210 | 0.250 | 0.350 |   0.325 |   0.145 |   0.116 |   0.368 |   0.175 |   0.175 | 8.479e+00 | 9.033e+00 | 4.373e+00 | 5.334e+02 | 3.417e+02 | 2.389e+02 | 0.0315 | 0.0144 | 0.0090 |   col
   248873457 | 3677 |  112 |  140 | 4.984 | 0.060 | 0.060 | -0.026 | 0.120 | 0.210 |   0.296 |   0.052 |   0.060 |   0.308 |   0.078 |   0.091 | 1.154e+01 | 5.728e+00 | 2.887e+00 | 1.710e+02 | 4.408e+01 | 4.015e+01 | 0.0246 | 0.0096 | 0.0080 |   rpm
   248873506 | 3917 |  349 |  419 | 4.911 | 0.140 | 0.140 | -0.210 | 0.250 | 0.300 |   0.355 |   0.140 |   0.132 |   0.381 |   0.163 |   0.196 | 8.362e+00 | 1.002e+01 | 4.557e+00 | 5.822e+02 | 3.299e+02 | 2.717e+02 | 0.0326 | 0.0140 | 0.0100 |   col
   248873604 | 3928 |  361 |  258 | 4.911 | 0.114 | 0.114 | -0.301 | 0.250 | 0.400 |   0.347 |   0.100 |   0.091 |   0.384 |   0.122 |   0.122 | 8.614e+00 | 5.682e+00 | 3.424e+00 | 3.542e+02 | 1.484e+02 | 1.215e+02 | 0.0300 | 0.0140 | 0.0100 |   rpm
   248873605 | 6263 |  125 |  125 | 4.265 | 0.125 | 0.225 | -1.130 | 0.250 | 0.500 |   1.073 |   0.341 |   0.170 |   0.815 |   0.040 |   0.026 | 6.114e-01 | 3.576e-01 | 3.445e-01 | 4.538e+03 | 1.354e+03 | 7.722e+02 | 0.0309 | 0.0128 | 0.0080 |   rpm
   248873643 | 4170 |  287 |  287 | 4.778 | 0.108 | 0.090 | -0.153 | 0.200 | 0.240 |   0.486 |   0.096 |   0.108 |   0.556 |   0.096 |   0.134 | 4.431e+00 | 3.111e+00 | 1.401e+00 | 5.740e+02 | 1.723e+02 | 1.551e+02 | 0.0332 | 0.0140 | 0.0100 |   rpm
   248873679 | 4072 |   65 |   49 | 4.829 | 0.020 | 0.044 | -0.174 | 0.160 | 0.120 |   0.456 |   0.046 |   0.022 |   0.517 |   0.049 |   0.025 | 5.280e+00 | 5.094e-01 | 8.883e-01 | 1.923e+02 | 2.376e+01 | 7.975e+00 | 0.0258 | 0.0136 | 0.0040 |   rpm
   248873718 | 5466 |   88 |  132 | 4.546 | 0.045 | 0.054 | -0.324 | 0.240 | 0.420 |   0.787 |   0.094 |   0.071 |   0.803 |   0.101 |   0.084 | 1.574e+00 | 3.625e-01 | 2.947e-01 | 3.387e+02 | 5.018e+01 | 4.370e+01 | 0.0320 | 0.0192 | 0.0080 |   rpm
   248873735 | 2127 |  231 |   99 | 5.347 | 0.024 | 0.048 | -0.082 | 0.150 | 0.240 |   0.096 |   0.004 |   0.003 |   0.076 |   0.005 |   0.003 | 8.361e+01 | 7.017e+00 | 1.012e+01 | 4.618e+01 | 1.786e+01 | 6.965e+00 | 0.0096 | 0.0056 | 0.0040 |   col
   248873748 | 4944 |   78 |   97 | 4.591 | 0.048 | 1.536 | -0.394 | 0.300 | 0.420 |   0.738 |   3.908 |   0.070 |   0.797 |   0.139 |   0.093 | 1.905e+00 | 4.386e-01 | 1.896e+00 | 5.531e+02 | 2.867e+03 | 6.602e+01 | 0.0315 | 0.0112 | 0.0080 |   rpm
   248873796 | 3537 |   85 |   42 | 4.997 | 0.025 | 0.040 |  0.164 | 0.060 | 0.120 |   0.274 |   0.043 |   0.018 |   0.278 |   0.063 |   0.029 | 1.291e+01 | 1.913e+00 | 2.889e+00 | 2.297e+02 | 5.017e+01 | 1.681e+01 | 0.0250 | 0.0040 | 0.0080 |   rpm
   248873825 | 5146 |  330 |  397 | 4.571 | 0.100 | 0.920 | -0.411 | 0.350 | 0.630 |   0.722 |   1.450 |   0.138 |   0.770 |   0.084 |   0.135 | 1.758e+00 | 9.966e-01 | 1.695e+00 | 1.206e+03 | 2.539e+03 | 2.975e+02 | 0.0332 | 0.0140 | 0.0100 |   rpm
   248873914 | 3763 |  363 |  303 | 4.949 | 0.144 | 0.144 | -0.165 | 0.200 | 0.280 |   0.311 |   0.151 |   0.118 |   0.326 |   0.180 |   0.150 | 9.769e+00 | 1.018e+01 | 4.984e+00 | 4.161e+02 | 2.729e+02 | 1.889e+02 | 0.0306 | 0.0140 | 0.0100 |   col
   248873918 | 4926 |   78 |   59 | 2.276 | 0.560 | 0.672 | -1.050 | 0.450 | 1.170 |  10.085 |  11.476 |   4.731 |   0.883 |   0.064 |   0.077 | 6.072e-04 | 3.546e-03 | 5.468e-04 | 2.333e+03 | 3.149e+03 | 1.066e+03 | 0.0374 | 0.0050 | 0.0160 |   rpm
   248873982 | 4842 |   77 |   77 | 2.537 | 0.704 | 0.320 | -0.489 | 0.300 | 0.480 |   7.745 |   4.173 |   3.688 |   0.990 |   0.213 |   0.107 | 1.583e-03 | 1.221e-02 | 1.151e-03 | 1.549e+03 | 7.380e+02 | 7.399e+02 | 0.0341 | 0.0132 | 0.0110 |   rpm
   248874007 | 5955 |   95 |   95 | 4.252 | 0.160 | 0.288 | -0.150 | 0.160 | 0.240 |   1.210 |   0.488 |   0.231 |   1.040 |   0.101 |   0.072 | 5.203e-01 | 4.049e-01 | 3.132e-01 | 3.694e+02 | 1.291e+02 | 7.120e+01 | 0.0282 | 0.0120 | 0.0050 |   rpm
