# EPIC|Teff|sTeff+|sTeff-|logg|slogg+|slogg-|FeH|sFeH+|sFeH-|Rad|sRad+|sRad-|Mass|sMass+|sMass-|rho|srho+|srho-|dis|dis+|dis-|ebv|ebv+|ebv-|prov
   251709906 | 3567 |  231 |  231 | 5.047 | 0.084 | 0.084 | -0.091 | 0.160 | 0.280 |   0.232 |   0.069 |   0.053 |   0.221 |   0.103 |   0.073 | 1.581e+01 | 1.055e+01 | 5.486e+00 | 2.419e+02 | 9.665e+01 | 8.029e+01 | 0.0373 | 0.0128 | 0.0080 |   rpm
   251709916 | 5670 |   90 |   90 | 4.454 | 0.040 | 0.130 |  0.116 | 0.060 | 0.160 |   1.018 |   0.189 |   0.109 |   1.027 |   0.074 |   0.049 | 1.002e+00 | 2.652e-01 | 3.754e-01 | 2.878e+02 | 7.737e+01 | 2.952e+01 | 0.0437 | 0.0096 | 0.0060 |   rpm
   251709927 | 5354 |  132 |   66 | 4.525 | 0.020 | 0.112 |  0.049 | 0.180 | 0.180 |   0.879 |   0.132 |   0.038 |   0.938 |   0.039 |   0.039 | 1.367e+00 | 1.319e-01 | 4.555e-01 | 2.625e+02 | 3.612e+01 | 2.032e+01 | 0.0351 | 0.0380 | 0.0050 |   rpm
   251709943 | 3789 |  565 |  282 | 4.953 | 0.105 | 0.168 | -0.228 | 0.250 | 0.450 |   0.322 |   0.168 |   0.095 |   0.358 |   0.191 |   0.136 | 9.395e+00 | 7.505e+00 | 5.265e+00 | 6.572e+02 | 5.991e+02 | 2.435e+02 | 0.0430 | 0.0162 | 0.0090 |   rpm
   251709947 | 4073 |  222 |  222 | 4.803 | 0.105 | 0.075 | -0.157 | 0.200 | 0.280 |   0.465 |   0.079 |   0.114 |   0.524 |   0.089 |   0.125 | 4.775e+00 | 3.371e+00 | 1.355e+00 | 6.544e+02 | 1.790e+02 | 1.879e+02 | 0.0454 | 0.0220 | 0.0120 |   col
   251709968 | 3901 |  799 |  399 | 4.921 | 0.140 | 0.224 | -0.273 | 0.300 | 0.480 |   0.321 |   0.246 |   0.121 |   0.377 |   0.253 |   0.181 | 8.900e+00 | 1.102e+01 | 6.020e+00 | 6.649e+02 | 7.179e+02 | 3.037e+02 | 0.0420 | 0.0162 | 0.0090 |   col
   251710081 | 5311 |  148 |   84 | 4.548 | 0.035 | 0.077 | -0.169 | 0.250 | 0.450 |   0.822 |   0.115 |   0.101 |   0.880 |   0.065 |   0.144 | 1.543e+00 | 3.293e-01 | 3.887e-01 | 2.146e+02 | 5.457e+01 | 3.008e+01 | 0.0361 | 0.0160 | 0.0080 |   rpm
   251710121 | 4393 |   68 |   68 | 4.732 | 0.081 | 0.045 | -0.367 | 0.250 | 0.300 |   0.548 |   0.054 |   0.086 |   0.593 |   0.060 |   0.085 | 3.577e+00 | 1.511e+00 | 6.358e-01 | 7.082e+02 | 8.825e+01 | 1.213e+02 | 0.0431 | 0.0180 | 0.0100 |   rpm
   251710130 | 3936 | 1521 |  480 | 4.911 | 0.160 | 0.384 | -0.328 | 0.360 | 0.600 |   0.336 |   0.363 |   0.137 |   0.408 |   0.318 |   0.239 | 8.042e+00 | 1.170e+01 | 6.445e+00 | 5.788e+02 | 1.387e+03 | 2.853e+02 | 0.0417 | 0.0162 | 0.0090 |   col
   251710134 | 4716 |  762 | 1067 | 4.679 | 0.275 | 0.150 | -0.437 | 0.350 | 0.490 |   0.580 |   0.183 |   0.260 |   0.635 |   0.121 |   0.289 | 2.778e+00 | 6.591e+00 | 1.265e+00 | 1.072e+03 | 6.239e+02 | 6.437e+02 | 0.0436 | 0.0162 | 0.0108 |   rpm
   251710137 | 4082 |  304 |  304 | 4.815 | 0.120 | 0.100 | -0.207 | 0.250 | 0.300 |   0.443 |   0.103 |   0.113 |   0.509 |   0.107 |   0.150 | 5.011e+00 | 4.385e+00 | 1.813e+00 | 6.806e+02 | 2.439e+02 | 2.093e+02 | 0.0435 | 0.0180 | 0.0108 |   col
   251710147 | 4931 |   78 |   78 | 4.668 | 0.045 | 0.045 | -0.692 | 0.300 | 0.300 |   0.612 |   0.060 |   0.046 |   0.642 |   0.066 |   0.037 | 2.766e+00 | 5.215e-01 | 5.178e-01 | 1.320e+03 | 1.583e+02 | 1.189e+02 | 0.0424 | 0.0180 | 0.0100 |   rpm
   251710154 | 3892 |  781 |  244 | 4.872 | 0.132 | 0.220 | -0.167 | 0.250 | 0.350 |   0.368 |   0.218 |   0.104 |   0.422 |   0.230 |   0.144 | 6.744e+00 | 5.388e+00 | 4.108e+00 | 4.512e+02 | 4.278e+02 | 1.538e+02 | 0.0420 | 0.0162 | 0.0090 |   rpm
   251710157 | 4569 |   73 |   55 | 4.724 | 0.077 | 0.055 | -0.607 | 0.300 | 0.360 |   0.541 |   0.067 |   0.071 |   0.581 |   0.078 |   0.065 | 3.495e+00 | 1.329e+00 | 7.188e-01 | 8.666e+02 | 1.238e+02 | 1.283e+02 | 0.0424 | 0.0180 | 0.0100 |   rpm
   251710196 | 3933 |  374 |  311 | 4.902 | 0.125 | 0.125 | -0.228 | 0.250 | 0.350 |   0.366 |   0.122 |   0.122 |   0.394 |   0.141 |   0.169 | 7.403e+00 | 7.368e+00 | 3.240e+00 | 7.309e+02 | 3.527e+02 | 2.752e+02 | 0.0427 | 0.0180 | 0.0100 |   rpm
   251710200 | 5737 |  116 |  116 | 4.350 | 0.132 | 0.484 |  0.022 | 0.150 | 0.210 |   1.084 |   0.929 |   0.149 |   1.043 |   0.152 |   0.076 | 7.423e-01 | 4.450e-01 | 6.097e-01 | 2.596e+02 | 2.016e+02 | 5.033e+01 | 0.0424 | 0.0200 | 0.0100 |   rpm
   251710245 | 4846 |   77 |   77 | 4.642 | 0.085 | 3.060 | -1.007 | 0.450 | 0.720 |   0.635 |  22.544 |   0.096 |   0.674 |   0.141 |   0.088 | 2.468e+00 | 1.099e+00 | 2.468e+00 | 1.426e+03 | 4.675e+04 | 2.507e+02 | 0.0467 | 0.0264 | 0.0132 |   rpm
   251710267 | 5547 |  110 |  110 | 4.428 | 0.080 | 0.656 |  0.016 | 0.150 | 0.180 |   0.996 |   1.324 |   0.116 |   1.013 |   0.241 |   0.080 | 9.420e-01 | 3.886e-01 | 8.478e-01 | 2.372e+02 | 2.943e+02 | 4.333e+01 | 0.0424 | 0.0160 | 0.0100 |   rpm
   251710330 | 3715 |   44 |   59 | 4.990 | 0.024 | 0.032 | -0.162 | 0.100 | 0.080 |   0.297 |   0.033 |   0.026 |   0.311 |   0.045 |   0.032 | 1.192e+01 | 1.609e+00 | 1.936e+00 | 9.718e+01 | 1.348e+01 | 1.183e+01 | 0.0262 | 0.0112 | 0.0080 |   rpm
   251710374 | 3584 |  343 |  286 | 5.017 | 0.120 | 0.144 | -0.102 | 0.200 | 0.240 |   0.247 |   0.124 |   0.083 |   0.259 |   0.178 |   0.111 | 1.269e+01 | 1.263e+01 | 6.330e+00 | 2.935e+02 | 2.084e+02 | 1.219e+02 | 0.0393 | 0.0180 | 0.0100 |   col
   251710442 | 6524 |  313 |  261 | 3.780 | 0.203 | 0.145 |  0.025 | 0.100 | 0.120 |   2.609 |   0.645 |   0.608 |   1.686 |   0.218 |   0.218 | 7.897e-02 | 7.643e-02 | 3.405e-02 | 3.356e+02 | 1.622e+02 | 1.622e+02 | 0.0391 | 0.0144 | 0.0090 |   plx
   251710463 | 4430 |   71 |   71 | 4.788 | 0.085 | 0.085 | -0.717 | 0.420 | 0.350 |   0.479 |   0.086 |   0.073 |   0.526 |   0.097 |   0.070 | 4.679e+00 | 2.007e+00 | 1.404e+00 | 8.453e+02 | 1.757e+02 | 1.454e+02 | 0.0424 | 0.0180 | 0.0100 |   rpm
   251710478 | 3822 |  654 |  363 | 4.929 | 0.135 | 0.216 | -0.273 | 0.300 | 0.480 |   0.337 |   0.192 |   0.122 |   0.362 |   0.239 |   0.171 | 9.234e+00 | 1.051e+01 | 6.047e+00 | 6.589e+02 | 6.703e+02 | 2.918e+02 | 0.0412 | 0.0160 | 0.0100 |   col
   251710498 | 3713 |  416 |  297 | 4.987 | 0.120 | 0.144 | -0.158 | 0.200 | 0.320 |   0.287 |   0.142 |   0.095 |   0.295 |   0.185 |   0.132 | 1.082e+01 | 1.077e+01 | 5.399e+00 | 4.651e+02 | 3.193e+02 | 1.893e+02 | 0.0413 | 0.0180 | 0.0100 |   col
   251710517 | 5187 |  106 |  106 | 4.638 | 0.055 | 0.055 | -0.812 | 0.300 | 0.300 |   0.655 |   0.085 |   0.063 |   0.680 |   0.067 |   0.048 | 2.397e+00 | 6.206e-01 | 5.787e-01 | 1.371e+03 | 1.815e+02 | 1.603e+02 | 0.0469 | 0.0216 | 0.0120 |   rpm
   251710518 | 3708 |  587 |  391 | 5.004 | 0.125 | 0.200 | -0.228 | 0.250 | 0.450 |   0.263 |   0.179 |   0.093 |   0.287 |   0.229 |   0.127 | 1.251e+01 | 1.333e+01 | 7.977e+00 | 6.299e+02 | 6.269e+02 | 2.757e+02 | 0.0417 | 0.0180 | 0.0100 |   col
   251710521 | 6023 |  119 |   71 | 4.226 | 0.125 | 0.200 | -0.029 | 0.120 | 0.180 |   1.335 |   0.376 |   0.217 |   1.124 |   0.111 |   0.092 | 4.390e-01 | 3.135e-01 | 2.250e-01 | 3.942e+02 | 1.349e+02 | 5.945e+01 | 0.0430 | 0.0198 | 0.0110 |   rpm
   251710528 | 4274 |   50 |   50 | 4.889 | 0.055 | 0.088 | -0.802 | 0.280 | 0.200 |   0.388 |   0.069 |   0.049 |   0.442 |   0.070 |   0.058 | 7.070e+00 | 2.144e+00 | 2.190e+00 | 5.907e+02 | 1.182e+02 | 9.847e+01 | 0.0419 | 0.0180 | 0.0100 |   rpm
   251710530 | 6150 |  254 |  218 | 4.176 | 0.100 | 0.100 | -0.055 | 0.160 | 0.360 |   1.379 |   0.160 |   0.104 |   1.131 |   0.117 |   0.140 | 3.874e-01 | 1.352e-01 | 1.169e-01 | 9.234e+01 | 8.952e+00 | 8.952e+00 | 0.0235 | 0.0080 | 0.0050 |   plx
   251710532 | 4657 |   92 |   73 | 4.707 | 0.077 | 0.055 | -0.628 | 0.300 | 0.360 |   0.561 |   0.074 |   0.066 |   0.608 |   0.084 |   0.060 | 3.187e+00 | 1.132e+00 | 7.131e-01 | 1.305e+03 | 2.072e+02 | 1.788e+02 | 0.0450 | 0.0176 | 0.0110 |   rpm
   251710553 | 4215 |  524 |  374 | 4.777 | 0.150 | 0.125 | -0.272 | 0.240 | 0.420 |   0.487 |   0.130 |   0.137 |   0.543 |   0.120 |   0.167 | 4.334e+00 | 3.736e+00 | 1.752e+00 | 8.959e+02 | 4.262e+02 | 3.343e+02 | 0.0419 | 0.0162 | 0.0090 |   rpm
   251710561 | 4051 |  221 |  189 | 4.837 | 0.070 | 0.070 | -0.228 | 0.250 | 0.300 |   0.441 |   0.069 |   0.070 |   0.488 |   0.071 |   0.085 | 5.688e+00 | 2.074e+00 | 1.520e+00 | 3.114e+02 | 7.812e+01 | 5.299e+01 | 0.0409 | 0.0160 | 0.0100 |   rpm
   251710562 | 4090 |  585 |  365 | 4.833 | 0.130 | 0.156 | -0.332 | 0.300 | 0.420 |   0.430 |   0.142 |   0.125 |   0.483 |   0.140 |   0.168 | 5.412e+00 | 4.666e+00 | 2.506e+00 | 7.709e+02 | 4.121e+02 | 2.686e+02 | 0.0419 | 0.0162 | 0.0090 |   rpm
   251710573 | 3562 |  151 |  107 | 5.032 | 0.048 | 0.056 | -0.072 | 0.150 | 0.210 |   0.242 |   0.051 |   0.031 |   0.243 |   0.077 |   0.051 | 1.577e+01 | 4.733e+00 | 4.160e+00 | 1.267e+02 | 3.466e+01 | 2.372e+01 | 0.0302 | 0.0176 | 0.0080 |   rpm
   251710593 | 3620 |  396 |  283 | 5.011 | 0.120 | 0.144 | -0.123 | 0.200 | 0.320 |   0.266 |   0.133 |   0.089 |   0.265 |   0.184 |   0.115 | 1.377e+01 | 1.339e+01 | 7.675e+00 | 4.346e+02 | 3.035e+02 | 1.787e+02 | 0.0413 | 0.0180 | 0.0100 |   col
   251710597 | 3581 |  100 |   86 | 4.975 | 0.054 | 0.054 |  0.138 | 0.060 | 0.080 |   0.298 |   0.046 |   0.052 |   0.310 |   0.063 |   0.073 | 1.155e+01 | 3.677e+00 | 2.789e+00 | 7.639e+01 | 1.605e+01 | 9.118e+00 | 0.0226 | 0.0048 | 0.0056 |   rpm
   251710613 | 3714 |  117 |   58 | 4.999 | 0.036 | 0.081 | -0.162 | 0.080 | 0.100 |   0.287 |   0.078 |   0.040 |   0.304 |   0.090 |   0.056 | 1.228e+01 | 3.541e+00 | 4.093e+00 | 7.803e+01 | 2.474e+01 | 9.313e+00 | 0.0215 | 0.0150 | 0.0050 |   rpm
   251710632 | 3951 |  839 |  419 | 4.894 | 0.150 | 0.210 | -0.333 | 0.300 | 0.480 |   0.351 |   0.208 |   0.130 |   0.395 |   0.229 |   0.191 | 7.663e+00 | 9.891e+00 | 4.829e+00 | 7.716e+02 | 8.465e+02 | 3.553e+02 | 0.0417 | 0.0162 | 0.0090 |   col
   251710646 | 3783 |  407 |  339 | 4.948 | 0.130 | 0.156 | -0.228 | 0.250 | 0.350 |   0.320 |   0.151 |   0.119 |   0.344 |   0.193 |   0.161 | 9.647e+00 | 1.051e+01 | 5.030e+00 | 6.376e+02 | 4.133e+02 | 2.875e+02 | 0.0417 | 0.0180 | 0.0100 |   col
   251710669 | 3920 |  609 |  338 | 4.893 | 0.140 | 0.196 | -0.257 | 0.250 | 0.450 |   0.344 |   0.183 |   0.119 |   0.412 |   0.216 |   0.180 | 7.932e+00 | 9.026e+00 | 4.745e+00 | 6.126e+02 | 5.830e+02 | 2.617e+02 | 0.0417 | 0.0162 | 0.0090 |   col
   251710685 | 5760 |   94 |  118 | 4.378 | 0.085 | 0.221 |  0.034 | 0.120 | 0.150 |   1.053 |   0.303 |   0.125 |   1.039 |   0.054 |   0.076 | 8.040e-01 | 3.187e-01 | 4.432e-01 | 3.270e+02 | 1.101e+02 | 4.868e+01 | 0.0495 | 0.0288 | 0.0160 |   rpm
   251710754 | 4070 |  345 |  345 | 4.819 | 0.138 | 0.115 | -0.257 | 0.250 | 0.350 |   0.439 |   0.116 |   0.138 |   0.497 |   0.115 |   0.161 | 5.419e+00 | 5.418e+00 | 2.116e+00 | 7.775e+02 | 3.132e+02 | 2.934e+02 | 0.0435 | 0.0180 | 0.0108 |   col
   251710790 | 3577 |  137 |  137 | 5.098 | 0.080 | 0.080 | -0.306 | 0.200 | 0.320 |   0.204 |   0.066 |   0.043 |   0.196 |   0.084 |   0.050 | 2.128e+01 | 9.197e+00 | 7.698e+00 | 8.833e+01 | 2.520e+01 | 1.961e+01 | 0.0232 | 0.0084 | 0.0060 |   rpm
   251710808 | 3957 |  765 |  425 | 4.864 | 0.180 | 0.210 | -0.328 | 0.300 | 0.480 |   0.365 |   0.204 |   0.131 |   0.433 |   0.228 |   0.190 | 6.447e+00 | 7.987e+00 | 3.996e+00 | 7.230e+02 | 7.518e+02 | 3.238e+02 | 0.0417 | 0.0162 | 0.0090 |   col
   251710813 | 1946 |   80 |   46 | 5.375 | 0.020 | 0.020 | -0.111 | 0.150 | 0.210 |   0.092 |   0.002 |   0.002 |   0.074 |   0.001 |   0.001 | 9.393e+01 | 5.636e+00 | 5.636e+00 | 3.597e+01 | 1.048e+01 | 2.938e+00 | 0.0106 | 0.0024 | 0.0042 |   col
   251710831 | 5817 |  401 |  643 | 4.443 | 0.198 | 0.231 | -0.802 | 0.400 | 0.400 |   0.848 |   0.308 |   0.226 |   0.779 |   0.070 |   0.097 | 1.264e+00 | 1.117e+00 | 7.434e-01 | 2.287e+03 | 9.882e+02 | 6.900e+02 | 0.0419 | 0.0162 | 0.0090 |   rpm
   251710834 | 4075 |  423 |  353 | 4.824 | 0.130 | 0.130 | -0.217 | 0.250 | 0.300 |   0.443 |   0.138 |   0.123 |   0.497 |   0.143 |   0.143 | 4.769e+00 | 4.747e+00 | 2.087e+00 | 6.027e+02 | 3.053e+02 | 2.027e+02 | 0.0420 | 0.0162 | 0.0090 |   rpm
   251710881 | 4742 |  115 |  115 | 2.443 | 0.432 | 0.080 | -0.158 | 0.200 | 0.240 |  10.863 |   0.906 |   4.235 |   1.195 |   0.264 |   0.188 | 9.186e-04 | 3.000e-03 | 2.022e-04 | 9.621e+02 | 7.452e+01 | 3.395e+02 | 0.0420 | 0.0162 | 0.0090 |   rpm
   251710901 | 6004 |   96 |   96 | 4.243 | 0.144 | 0.168 | -0.002 | 0.150 | 0.150 |   1.286 |   0.310 |   0.217 |   1.116 |   0.092 |   0.077 | 4.877e-01 | 3.254e-01 | 2.191e-01 | 3.485e+02 | 9.105e+01 | 5.325e+01 | 0.0422 | 0.0162 | 0.0090 |   rpm
   251710923 | 4201 |  256 |  256 | 4.784 | 0.102 | 0.085 | -0.212 | 0.250 | 0.300 |   0.491 |   0.089 |   0.102 |   0.548 |   0.090 |   0.108 | 4.365e+00 | 2.333e+00 | 1.310e+00 | 7.563e+02 | 2.158e+02 | 1.967e+02 | 0.0435 | 0.0180 | 0.0108 |   col
   251710941 | 3759 |  425 |  304 | 4.945 | 0.120 | 0.168 | -0.142 | 0.200 | 0.280 |   0.325 |   0.164 |   0.126 |   0.334 |   0.185 |   0.154 | 9.816e+00 | 9.997e+00 | 5.590e+00 | 3.681e+02 | 2.628e+02 | 1.533e+02 | 0.0394 | 0.0160 | 0.0100 |   col
   251710987 | 3111 |  117 |  188 | 5.184 | 0.030 | 0.042 |  0.006 | 0.100 | 0.260 |   0.152 |   0.013 |   0.017 |   0.132 |   0.012 |   0.019 | 3.633e+01 | 6.848e+00 | 5.762e+00 | 4.850e+01 | 2.291e+01 | 1.221e+01 | 0.0134 | 0.0072 | 0.0036 |   rpm
   251710992 | 3690 |  526 |  263 | 4.998 | 0.095 | 0.152 | -0.178 | 0.250 | 0.450 |   0.264 |   0.156 |   0.075 |   0.282 |   0.201 |   0.101 | 1.226e+01 | 9.043e+00 | 6.603e+00 | 5.203e+02 | 4.366e+02 | 1.836e+02 | 0.0427 | 0.0162 | 0.0108 |   rpm
   251711001 | 3252 |  473 |  394 | 5.163 | 0.065 | 0.091 | -0.202 | 0.250 | 0.400 |   0.166 |   0.052 |   0.034 |   0.144 |   0.062 |   0.039 | 3.015e+01 | 1.343e+01 | 1.215e+01 | 1.674e+02 | 8.713e+01 | 5.730e+01 | 0.0324 | 0.0112 | 0.0080 |   rpm
   251711013 | 5891 |  140 |  140 | 4.063 | 0.315 | 0.225 |  0.066 | 0.150 | 0.180 |   1.633 |   0.653 |   0.613 |   1.151 |   0.209 |   0.131 | 2.500e-01 | 5.608e-01 | 1.421e-01 | 2.704e+02 | 1.037e+02 | 9.877e+01 | 0.0412 | 0.0264 | 0.0110 |   rpm
   251711065 | 4163 |  242 |  242 | 4.781 | 0.096 | 0.080 | -0.157 | 0.200 | 0.240 |   0.490 |   0.090 |   0.090 |   0.543 |   0.089 |   0.106 | 4.365e+00 | 2.333e+00 | 1.310e+00 | 6.868e+02 | 1.858e+02 | 1.715e+02 | 0.0444 | 0.0180 | 0.0100 |   rpm
   251711081 | 4078 |  369 |  307 | 4.833 | 0.150 | 0.125 | -0.228 | 0.250 | 0.350 |   0.428 |   0.127 |   0.131 |   0.481 |   0.132 |   0.159 | 5.169e+00 | 4.864e+00 | 2.195e+00 | 6.119e+02 | 2.828e+02 | 2.241e+02 | 0.0432 | 0.0162 | 0.0108 |   col
   251711107 | 3576 |  167 |  139 | 5.015 | 0.070 | 0.070 | -0.023 | 0.150 | 0.150 |   0.257 |   0.075 |   0.058 |   0.255 |   0.104 |   0.074 | 1.397e+01 | 7.174e+00 | 4.740e+00 | 1.556e+02 | 5.917e+01 | 4.287e+01 | 0.0322 | 0.0162 | 0.0090 |   rpm
   251711110 | 4019 |  501 |  358 | 4.821 | 0.135 | 0.135 | -0.228 | 0.250 | 0.350 |   0.440 |   0.140 |   0.141 |   0.496 |   0.134 |   0.188 | 5.223e+00 | 5.343e+00 | 2.319e+00 | 9.330e+02 | 4.824e+02 | 3.672e+02 | 0.0443 | 0.0180 | 0.0108 |   rpm
   251711144 | 3733 |  497 |  355 | 4.974 | 0.130 | 0.182 | -0.228 | 0.250 | 0.400 |   0.293 |   0.162 |   0.104 |   0.318 |   0.204 |   0.146 | 1.101e+01 | 1.226e+01 | 6.526e+00 | 6.897e+02 | 5.311e+02 | 3.421e+02 | 0.0417 | 0.0180 | 0.0100 |   col
   251711155 | 3893 |  426 |  266 | 4.896 | 0.105 | 0.126 | -0.213 | 0.240 | 0.320 |   0.352 |   0.121 |   0.090 |   0.395 |   0.162 |   0.135 | 7.559e+00 | 5.883e+00 | 3.308e+00 | 4.716e+02 | 2.422e+02 | 1.600e+02 | 0.0417 | 0.0162 | 0.0090 |   rpm
   251711170 | 4610 | 1206 | 1206 | 4.706 | 0.310 | 0.372 | -0.523 | 0.450 | 0.540 |   0.527 |   0.436 |   0.291 |   0.596 |   0.195 |   0.351 | 3.523e+00 | 1.150e+01 | 2.697e+00 | 1.154e+03 | 1.436e+03 | 7.819e+02 | 0.0417 | 0.0162 | 0.0090 |   col
   251711174 | 3664 |  145 |  145 | 4.990 | 0.075 | 0.090 | -0.075 | 0.150 | 0.210 |   0.290 |   0.080 |   0.074 |   0.293 |   0.104 |   0.086 | 1.176e+01 | 6.452e+00 | 4.166e+00 | 1.341e+02 | 4.597e+01 | 3.995e+01 | 0.0325 | 0.0162 | 0.0090 |   rpm
   251711190 | 4041 |  562 |  401 | 4.864 | 0.150 | 0.180 | -0.257 | 0.250 | 0.400 |   0.405 |   0.170 |   0.139 |   0.459 |   0.169 |   0.203 | 6.200e+00 | 6.754e+00 | 3.233e+00 | 6.640e+02 | 4.533e+02 | 3.084e+02 | 0.0417 | 0.0162 | 0.0090 |   col
   251711192 | 3600 |  346 |  289 | 5.011 | 0.120 | 0.144 | -0.118 | 0.200 | 0.280 |   0.260 |   0.126 |   0.085 |   0.253 |   0.173 |   0.108 | 1.316e+01 | 1.250e+01 | 6.413e+00 | 4.190e+02 | 2.877e+02 | 1.706e+02 | 0.0413 | 0.0180 | 0.0100 |   col
   251711194 | 3422 |  119 |  190 | 5.096 | 0.072 | 0.060 | -0.064 | 0.200 | 0.200 |   0.193 |   0.040 |   0.033 |   0.178 |   0.054 |   0.046 | 2.236e+01 | 8.504e+00 | 6.160e+00 | 1.762e+02 | 4.870e+01 | 4.473e+01 | 0.0342 | 0.0128 | 0.0080 |   rpm
   251711199 | 3730 |   59 |   44 | 5.002 | 0.042 | 0.035 | -0.239 | 0.100 | 0.100 |   0.281 |   0.036 |   0.038 |   0.296 |   0.050 |   0.050 | 1.304e+01 | 3.453e+00 | 2.731e+00 | 4.132e+02 | 6.340e+01 | 5.497e+01 | 0.0423 | 0.0180 | 0.0100 |   rpm
   251711213 | 3876 |  345 |  345 | 4.881 | 0.162 | 0.135 | -0.142 | 0.200 | 0.280 |   0.384 |   0.138 |   0.149 |   0.425 |   0.154 |   0.184 | 7.054e+00 | 7.821e+00 | 3.266e+00 | 4.124e+02 | 2.176e+02 | 1.845e+02 | 0.0414 | 0.0180 | 0.0100 |   col
   251711228 | 4699 |   75 |   56 | 4.663 | 0.096 | 3.264 | -0.983 | 0.400 | 0.640 |   0.605 |  28.919 |   0.086 |   0.635 |   0.177 |   0.074 | 2.741e+00 | 1.086e+00 | 2.741e+00 | 1.548e+03 | 6.972e+04 | 2.515e+02 | 0.0424 | 0.0162 | 0.0090 |   rpm
   251711241 | 3953 |  572 |  317 | 4.891 | 0.120 | 0.168 | -0.263 | 0.250 | 0.450 |   0.376 |   0.150 |   0.107 |   0.404 |   0.156 |   0.156 | 6.560e+00 | 5.797e+00 | 3.077e+00 | 6.940e+02 | 5.054e+02 | 2.541e+02 | 0.0432 | 0.0180 | 0.0108 |   rpm
   251711254 | 3884 |  499 |  356 | 4.900 | 0.145 | 0.174 | -0.213 | 0.250 | 0.400 |   0.354 |   0.160 |   0.128 |   0.380 |   0.182 |   0.182 | 7.932e+00 | 9.027e+00 | 4.222e+00 | 5.891e+02 | 4.090e+02 | 2.762e+02 | 0.0413 | 0.0180 | 0.0100 |   col
   251711257 | 4765 |   94 |   75 | 4.677 | 0.063 | 0.045 | -0.572 | 0.300 | 0.360 |   0.609 |   0.066 |   0.082 |   0.639 |   0.070 |   0.070 | 2.776e+00 | 9.344e-01 | 5.196e-01 | 1.233e+03 | 1.633e+02 | 1.709e+02 | 0.0435 | 0.0180 | 0.0100 |   rpm
   251711260 | 6155 |  197 |  197 | 3.974 | 0.072 | 0.084 | -0.068 | 0.150 | 0.180 |   1.918 |   0.180 |   0.165 |   1.307 |   0.089 |   0.107 | 1.750e-01 | 5.046e-02 | 3.917e-02 | 8.045e+01 | 5.178e+00 | 5.178e+00 | 0.0207 | 0.0090 | 0.0050 |   plx
   251711270 | 5844 |  118 |  141 | 4.207 | 0.215 | 0.387 |  0.018 | 0.150 | 0.180 |   1.289 |   0.804 |   0.304 |   1.090 |   0.189 |   0.086 | 4.553e-01 | 5.181e-01 | 3.393e-01 | 2.548e+02 | 1.490e+02 | 6.372e+01 | 0.0395 | 0.0180 | 0.0100 |   rpm
   251711273 | 3538 |  255 |  255 | 5.037 | 0.105 | 0.105 | -0.102 | 0.200 | 0.240 |   0.227 |   0.093 |   0.066 |   0.231 |   0.136 |   0.085 | 1.503e+01 | 1.201e+01 | 6.674e+00 | 2.943e+02 | 1.700e+02 | 1.077e+02 | 0.0394 | 0.0160 | 0.0100 |   col
   251711275 | 3681 |  331 |  207 | 4.966 | 0.090 | 0.126 | -0.047 | 0.150 | 0.240 |   0.297 |   0.140 |   0.082 |   0.309 |   0.163 |   0.116 | 1.103e+01 | 7.699e+00 | 5.186e+00 | 3.751e+02 | 2.400e+02 | 1.267e+02 | 0.0423 | 0.0180 | 0.0100 |   rpm
   251711286 | 3993 |  678 |  376 | 4.864 | 0.150 | 0.210 | -0.257 | 0.250 | 0.450 |   0.402 |   0.211 |   0.160 |   0.447 |   0.198 |   0.198 | 5.873e+00 | 9.363e+00 | 3.219e+00 | 6.135e+02 | 6.174e+02 | 2.701e+02 | 0.0417 | 0.0162 | 0.0090 |   col
   251711308 | 3779 |  409 |  255 | 4.960 | 0.095 | 0.152 | -0.163 | 0.240 | 0.320 |   0.318 |   0.153 |   0.089 |   0.335 |   0.175 |   0.125 | 9.713e+00 | 6.782e+00 | 5.086e+00 | 5.962e+02 | 4.006e+02 | 2.077e+02 | 0.0437 | 0.0180 | 0.0100 |   rpm
   251711328 | 3787 |  382 |  318 | 4.952 | 0.125 | 0.150 | -0.213 | 0.250 | 0.350 |   0.319 |   0.151 |   0.119 |   0.339 |   0.190 |   0.158 | 9.714e+00 | 1.012e+01 | 4.956e+00 | 5.609e+02 | 3.657e+02 | 2.538e+02 | 0.0433 | 0.0180 | 0.0100 |   col
   251711331 | 3670 |   58 |   44 | 5.027 | 0.020 | 0.076 | -0.142 | 0.180 | 0.060 |   0.260 |   0.070 |   0.021 |   0.267 |   0.092 |   0.031 | 1.464e+01 | 1.938e+00 | 4.968e+00 | 7.550e+01 | 2.882e+01 | 4.551e+00 | 0.0222 | 0.0056 | 0.0040 |   rpm
   251711384 | 5598 |   90 |  135 | 4.414 | 0.085 | 0.425 |  0.093 | 0.120 | 0.180 |   0.999 |   0.697 |   0.109 |   0.995 |   0.103 |   0.039 | 9.333e-01 | 3.403e-01 | 7.234e-01 | 3.402e+02 | 2.301e+02 | 4.796e+01 | 0.0434 | 0.0144 | 0.0090 |   rpm
