# EPIC|Teff|sTeff+|sTeff-|logg|slogg+|slogg-|FeH|sFeH+|sFeH-|Rad|sRad+|sRad-|Mass|sMass+|sMass-|rho|srho+|srho-|dis|dis+|dis-|ebv|ebv+|ebv-|prov
   206427615 | 5188 |  104 |   83 | 3.589 | 0.105 | 0.126 | -0.653 | 0.150 | 0.150 |   2.554 |   0.370 |   0.273 |   0.928 |   0.080 |   0.036 | 5.586e-02 | 2.396e-02 | 1.946e-02 | 4.540e+02 | 5.727e+01 | 4.279e+01 | 0.0427 | 0.0144 | 0.0090 |   rav
   206427649 | 4877 |   98 |   98 | 2.304 | 0.336 | 0.504 | -0.934 | 0.480 | 0.400 |  10.447 |   6.771 |   3.639 |   0.897 |   0.148 |   0.028 | 6.961e-04 | 1.588e-03 | 5.533e-04 | 1.079e+03 | 6.885e+02 | 2.864e+02 | 0.0417 | 0.0192 | 0.0080 |   rpm
   206427690 | 3750 |  234 |  175 | 4.980 | 0.075 | 0.105 | -0.200 | 0.200 | 0.240 |   0.292 |   0.084 |   0.065 |   0.321 |   0.116 |   0.116 | 1.059e+01 | 7.313e+00 | 3.753e+00 | 1.250e+02 | 5.158e+01 | 3.652e+01 | 0.0293 | 0.0096 | 0.0080 |   rpm
   206427873 | 4947 |  206 |   88 | 4.609 | 0.030 | 0.048 | -0.165 | 0.300 | 0.360 |   0.719 |   0.078 |   0.054 |   0.783 |   0.075 |   0.075 | 2.032e+00 | 3.011e-01 | 3.419e-01 | 3.308e+02 | 5.112e+01 | 3.733e+01 | 0.0374 | 0.0112 | 0.0070 |   rpm
   206427944 | 5947 |  175 |  175 | 4.301 | 0.132 | 0.286 | -0.123 | 0.250 | 0.300 |   1.154 |   0.447 |   0.192 |   1.035 |   0.099 |   0.119 | 5.906e-01 | 3.672e-01 | 3.661e-01 | 4.351e+02 | 1.778e+02 | 8.387e+01 | 0.0403 | 0.0176 | 0.0080 |   rpm
   206427999 | 6000 |  120 |  120 | 4.175 | 0.190 | 0.190 | -0.084 | 0.160 | 0.280 |   1.320 |   0.484 |   0.302 |   1.081 |   0.155 |   0.129 | 4.105e-01 | 4.277e-01 | 2.362e-01 | 5.748e+02 | 2.042e+02 | 1.286e+02 | 0.0435 | 0.0160 | 0.0100 |   rpm
   206428147 | 5142 |  183 |  152 | 4.554 | 0.042 | 0.882 | -0.138 | 0.250 | 0.350 |   0.797 |   1.472 |   0.057 |   0.858 |   0.082 |   0.058 | 1.638e+00 | 2.645e-01 | 1.551e+00 | 3.395e+02 | 6.306e+02 | 3.384e+01 | 0.0427 | 0.0144 | 0.0080 |   rpm
   206428167 | 4472 |  136 |  245 | 4.689 | 0.072 | 0.045 | -0.060 | 0.150 | 0.180 |   0.607 |   0.054 |   0.088 |   0.675 |   0.050 |   0.090 | 2.919e+00 | 1.064e+00 | 5.464e-01 | 2.038e+02 | 2.805e+01 | 4.633e+01 | 0.0365 | 0.0176 | 0.0110 |   rpm
   206428239 | 5455 |   65 |  219 | 3.180 | 0.260 | 0.020 |  0.100 | 0.050 | 0.120 |   6.395 |   0.128 |   2.185 |   2.238 |   0.045 |   0.515 | 8.647e-03 | 1.506e-02 | 5.188e-04 | 7.528e+02 | 2.259e+01 | 2.778e+02 | 0.0311 | 0.0184 | 0.0010 |   rav
   206428268 | 4572 |  110 |  165 | 2.098 | 0.732 | 0.976 | -0.592 | 0.500 | 1.000 |  13.335 |  25.910 |   6.543 |   0.917 |   0.086 |   0.120 | 3.119e-04 | 2.194e-03 | 3.008e-04 | 3.917e+03 | 7.977e+03 | 1.804e+03 | 0.0442 | 0.0180 | 0.0090 |   rpm
   206428510 | 5351 |  195 |  162 | 4.522 | 0.050 | 0.080 | -0.135 | 0.160 | 0.400 |   0.830 |   0.107 |   0.080 |   0.879 |   0.046 |   0.074 | 1.440e+00 | 3.729e-01 | 3.477e-01 | 3.659e+02 | 8.094e+01 | 4.867e+01 | 0.0410 | 0.0154 | 0.0070 |   rpm
   206428539 | 6003 |  236 |  236 | 4.329 | 0.125 | 0.225 | -0.302 | 0.300 | 0.540 |   1.091 |   0.298 |   0.204 |   0.952 |   0.160 |   0.115 | 6.655e-01 | 4.751e-01 | 3.410e-01 | 7.781e+01 | 3.312e+01 | 2.697e+01 | 0.0195 | 0.0096 | 0.0060 |   rpm
   206428544 | 3849 |  308 |  185 | 4.869 | 0.100 | 0.100 | -0.024 | 0.150 | 0.210 |   0.390 |   0.103 |   0.096 |   0.445 |   0.117 |   0.117 | 6.648e+00 | 3.889e+00 | 2.454e+00 | 2.518e+02 | 9.100e+01 | 6.684e+01 | 0.0383 | 0.0180 | 0.0100 |   rpm
   206428560 | 4023 |  426 |  193 | 4.827 | 0.054 | 0.135 | -0.053 | 0.150 | 0.240 |   0.452 |   0.143 |   0.054 |   0.501 |   0.161 |   0.065 | 5.311e+00 | 1.499e+00 | 2.338e+00 | 1.685e+02 | 8.927e+01 | 2.542e+01 | 0.0318 | 0.0160 | 0.0080 |   rpm
   206428680 | 4879 |   77 |   77 | 3.356 | 0.135 | 0.162 | -0.095 | 0.120 | 0.120 |   3.739 |   0.695 |   0.586 |   1.216 |   0.167 |   0.119 | 2.172e-02 | 1.270e-02 | 9.220e-03 | 4.159e+02 | 7.162e+01 | 7.220e+01 | 0.0410 | 0.0144 | 0.0080 |   rav
   206428700 | 5593 |  210 |  140 | 4.461 | 0.060 | 0.132 |  0.073 | 0.060 | 0.140 |   0.961 |   0.173 |   0.095 |   0.978 |   0.090 |   0.075 | 1.077e+00 | 3.105e-01 | 3.944e-01 | 3.616e+02 | 7.353e+01 | 5.169e+01 | 0.0498 | 0.1440 | 0.0150 |   rpm
   206428752 | 5665 |  134 |  134 | 4.023 | 0.440 | 0.275 | -0.173 | 0.250 | 0.500 |   1.490 |   0.656 |   0.628 |   0.995 |   0.114 |   0.114 | 2.298e-01 | 1.054e+00 | 1.414e-01 | 5.790e+02 | 1.618e+02 | 2.585e+02 | 0.0466 | 0.0180 | 0.0100 |   rpm
   206428783 | 5839 |   94 |  118 | 4.371 | 0.096 | 0.432 | -0.137 | 0.160 | 0.480 |   1.065 |   0.667 |   0.211 |   0.992 |   0.108 |   0.151 | 7.646e-01 | 4.898e-01 | 5.914e-01 | 4.276e+02 | 2.691e+02 | 9.261e+01 | 0.0432 | 0.0448 | 0.0096 |   rpm
   206428828 | 4169 |  167 |  167 | 4.807 | 0.102 | 0.085 | -0.278 | 0.300 | 0.360 |   0.462 |   0.095 |   0.093 |   0.525 |   0.095 |   0.114 | 4.862e+00 | 2.809e+00 | 1.537e+00 | 1.914e+02 | 5.066e+01 | 4.006e+01 | 0.0339 | 0.0112 | 0.0080 |   rpm
   206428999 | 5623 |  164 |  164 | 3.898 | 0.153 | 0.085 | -0.045 | 0.120 | 0.120 |   1.943 |   0.288 |   0.385 |   1.130 |   0.112 |   0.112 | 1.463e-01 | 1.205e-01 | 4.828e-02 | 2.935e+02 | 4.535e+01 | 5.117e+01 | 0.0395 | 0.0176 | 0.0096 |   rav
   206429002 | 4320 |  131 |  183 | 4.725 | 0.048 | 0.040 | -0.036 | 0.120 | 0.140 |   0.569 |   0.054 |   0.057 |   0.637 |   0.055 |   0.055 | 3.370e+00 | 7.761e-01 | 5.345e-01 | 1.206e+02 | 1.471e+01 | 2.028e+01 | 0.0272 | 0.0096 | 0.0060 |   rav
   206429071 | 3213 |  182 |  130 | 5.166 | 0.020 | 0.020 | -0.120 | 0.250 | 0.300 |   0.162 |   0.003 |   0.008 |   0.140 |   0.003 |   0.008 | 3.291e+01 | 2.516e+00 | 1.974e+00 | 1.189e+02 | 3.566e+00 | 1.244e+01 | 0.0281 | 0.0144 | 0.0048 |   rpm
   206429122 | 6296 |  125 |  150 | 4.105 | 0.165 | 0.165 | -0.163 | 0.200 | 0.400 |   1.555 |   0.354 |   0.339 |   1.205 |   0.145 |   0.262 | 3.081e-01 | 2.736e-01 | 1.449e-01 | 5.285e+02 | 1.202e+02 | 1.152e+02 | 0.0390 | 0.0098 | 0.0070 |   rpm
   206429255 | 4208 |  149 |  149 | 4.751 | 0.045 | 0.045 |  0.006 | 0.120 | 0.150 |   0.531 |   0.059 |   0.045 |   0.602 |   0.058 |   0.058 | 3.744e+00 | 9.263e-01 | 7.426e-01 | 3.756e+02 | 6.164e+01 | 4.467e+01 | 0.0437 | 0.0180 | 0.0100 |   rpm
   206429293 | 5564 |  167 |  167 | 4.493 | 0.050 | 0.080 | -0.139 | 0.160 | 0.400 |   0.878 |   0.119 |   0.088 |   0.898 |   0.074 |   0.103 | 1.281e+00 | 3.132e-01 | 3.379e-01 | 2.465e+02 | 5.094e+01 | 4.851e+01 | 0.0382 | 0.0224 | 0.0070 |   rpm
   206429485 | 5755 |  172 |  207 | 4.443 | 0.070 | 0.308 | -0.270 | 0.240 | 0.400 |   0.951 |   0.449 |   0.123 |   0.922 |   0.082 |   0.098 | 1.040e+00 | 3.468e-01 | 6.915e-01 | 4.219e+02 | 2.108e+02 | 7.098e+01 | 0.0423 | 0.0162 | 0.0090 |   rpm
   206429616 | 4833 |   77 |   77 | 3.053 | 0.135 | 0.162 | -0.235 | 0.120 | 0.150 |   5.159 |   1.153 |   0.798 |   1.164 |   0.163 |   0.136 | 7.585e-03 | 4.436e-03 | 3.220e-03 | 4.936e+02 | 8.499e+01 | 7.251e+01 | 0.0418 | 0.0162 | 0.0090 |   rav
   206429639 | 6036 |  218 |  145 | 4.166 | 0.180 | 0.150 | -0.110 | 0.200 | 0.280 |   1.410 |   0.317 |   0.304 |   1.102 |   0.124 |   0.124 | 3.656e-01 | 3.342e-01 | 1.528e-01 | 6.033e+02 | 1.187e+02 | 1.341e+02 | 0.0420 | 0.0160 | 0.0080 |   rpm
   206429722 | 5918 |  290 |  290 | 4.319 | 0.155 | 0.279 | -0.109 | 0.160 | 0.240 |   1.158 |   0.461 |   0.258 |   1.031 |   0.128 |   0.107 | 6.275e-01 | 4.630e-01 | 3.683e-01 | 1.070e+02 | 4.287e+01 | 2.619e+01 | 0.0268 | 0.0096 | 0.0080 |   rpm
   206429750 | 4904 |   78 |   78 | 3.360 | 0.135 | 0.135 | -0.165 | 0.120 | 0.120 |   3.718 |   0.756 |   0.531 |   1.187 |   0.156 |   0.130 | 2.122e-02 | 1.241e-02 | 7.831e-03 | 6.153e+02 | 1.211e+02 | 8.553e+01 | 0.0438 | 0.0180 | 0.0090 |   rav
   206429837 | 4153 |  194 |  162 | 4.776 | 0.055 | 0.055 | -0.069 | 0.200 | 0.240 |   0.498 |   0.063 |   0.056 |   0.559 |   0.076 |   0.064 | 4.330e+00 | 1.184e+00 | 1.090e+00 | 2.958e+02 | 6.510e+01 | 4.518e+01 | 0.0394 | 0.0154 | 0.0084 |   rpm
   206429842 | 5050 |  122 |  122 | 3.771 | 0.858 | 0.858 | -0.282 | 0.350 | 0.560 |   1.899 |   2.724 |   1.226 |   0.874 |   0.148 |   0.067 | 1.133e-01 | 1.864e+00 | 1.068e-01 | 7.080e+02 | 9.139e+02 | 4.735e+02 | 0.0414 | 0.0128 | 0.0080 |   rpm
   206429846 | 6018 |  182 |  182 | 4.204 | 0.198 | 0.198 | -0.094 | 0.160 | 0.320 |   1.324 |   0.374 |   0.292 |   1.074 |   0.129 |   0.108 | 4.165e-01 | 4.379e-01 | 2.135e-01 | 4.080e+02 | 1.298e+02 | 8.390e+01 | 0.0436 | 0.0234 | 0.0090 |   rpm
   206429958 | 5883 |  185 |  277 | 4.330 | 0.130 | 0.364 | -0.097 | 0.160 | 0.280 |   1.120 |   0.645 |   0.180 |   1.023 |   0.117 |   0.084 | 6.718e-01 | 3.930e-01 | 4.868e-01 | 4.550e+02 | 2.280e+02 | 1.079e+02 | 0.0420 | 0.0234 | 0.0090 |   rpm
   206430087 | 4174 |  192 |  160 | 4.764 | 0.066 | 0.066 | -0.051 | 0.150 | 0.210 |   0.510 |   0.066 |   0.059 |   0.579 |   0.067 |   0.067 | 4.029e+00 | 1.221e+00 | 9.372e-01 | 4.759e+02 | 9.362e+01 | 7.823e+01 | 0.0437 | 0.0216 | 0.0090 |   rpm
   206430209 | 5000 |  176 |  146 | 4.587 | 0.030 | 1.158 | -0.128 | 0.200 | 0.480 |   0.762 |   2.305 |   0.046 |   0.824 |   0.082 |   0.058 | 1.836e+00 | 2.720e-01 | 1.804e+00 | 2.551e+02 | 7.374e+02 | 3.241e+01 | 0.0381 | 0.0170 | 0.0050 |   rpm
   206430322 | 5523 |  167 |  201 | 3.730 | 0.080 | 0.112 | -0.716 | 0.200 | 0.200 |   2.176 |   0.329 |   0.241 |   0.916 |   0.135 |   0.036 | 8.916e-02 | 3.250e-02 | 2.776e-02 | 3.988e+02 | 4.908e+01 | 3.676e+01 | 0.0402 | 0.0128 | 0.0080 |   rav
   206430334 | 3722 |  144 |  144 | 4.951 | 0.078 | 0.065 | -0.027 | 0.150 | 0.210 |   0.330 |   0.064 |   0.077 |   0.358 |   0.068 |   0.109 | 9.436e+00 | 5.797e+00 | 2.441e+00 | 1.302e+02 | 2.999e+01 | 4.055e+01 | 0.0291 | 0.0098 | 0.0070 |   rpm
   206430763 | 5765 |  112 |  157 | 4.274 | 0.195 | 0.468 | -0.223 | 0.200 | 0.480 |   1.153 |   0.860 |   0.280 |   0.956 |   0.087 |   0.104 | 5.530e-01 | 5.504e-01 | 4.476e-01 | 5.370e+02 | 3.364e+02 | 1.408e+02 | 0.0437 | 0.0198 | 0.0108 |   rpm
   206430854 | 5343 |  192 |  128 | 4.543 | 0.070 | 0.910 |  0.003 | 0.200 | 0.600 |   0.845 |   1.782 |   0.124 |   0.908 |   0.109 |   0.044 | 1.507e+00 | 4.195e-01 | 1.441e+00 | 2.635e+02 | 5.478e+02 | 4.756e+01 | 0.0698 | 0.0110 | 0.0308 |   rpm
   206430917 | 4861 |   76 |   76 | 3.410 | 0.120 | 0.144 |  0.015 | 0.120 | 0.120 |   3.557 |   0.613 |   0.523 |   1.254 |   0.136 |   0.113 | 2.529e-02 | 1.388e-02 | 8.962e-03 | 4.006e+02 | 6.791e+01 | 5.806e+01 | 0.0417 | 0.0162 | 0.0090 |   rav
   206430957 | 5021 |  149 |  149 | 4.593 | 0.025 | 0.040 | -0.061 | 0.150 | 0.270 |   0.749 |   0.065 |   0.044 |   0.813 |   0.062 |   0.051 | 1.897e+00 | 2.023e-01 | 2.674e-01 | 2.887e+02 | 3.612e+01 | 2.051e+01 | 0.0417 | 0.0096 | 0.0080 |   rpm
   206430972 | 3909 |  454 |  378 | 4.882 | 0.150 | 0.150 | -0.243 | 0.250 | 0.400 |   0.355 |   0.150 |   0.138 |   0.396 |   0.172 |   0.206 | 7.252e+00 | 9.827e+00 | 3.700e+00 | 7.244e+02 | 4.695e+02 | 3.267e+02 | 0.0416 | 0.0180 | 0.0090 |   col
   206431159 | 4709 |  113 |  141 | 2.459 | 2.132 | 0.820 | -0.590 | 0.500 | 0.600 |   7.004 |  10.031 |   6.422 |   0.861 |   0.097 |   0.113 | 1.657e-03 | 2.182e+00 | 1.552e-03 | 3.189e+03 | 4.252e+03 | 2.938e+03 | 0.0439 | 0.0198 | 0.0110 |   rpm
   206431168 | 5069 |  122 |   81 | 3.105 | 0.135 | 0.621 | -0.729 | 0.200 | 0.160 |   4.342 |   4.626 |   0.586 |   0.916 |   0.121 |   0.023 | 1.130e-02 | 5.804e-03 | 1.010e-02 | 9.309e+02 | 8.676e+02 | 1.312e+02 | 0.0421 | 0.0252 | 0.0090 |   rav
   206431227 | 5391 |  160 |  160 | 4.545 | 0.050 | 0.050 | -0.382 | 0.350 | 0.420 |   0.794 |   0.103 |   0.091 |   0.814 |   0.083 |   0.099 | 1.553e+00 | 4.663e-01 | 3.052e-01 | 3.674e+02 | 5.095e+01 | 4.474e+01 | 0.0432 | 0.0160 | 0.0096 |   rpm
   206431298 | 6099 |  189 |  189 | 4.212 | 0.140 | 0.168 | -0.190 | 0.200 | 0.400 |   1.249 |   0.315 |   0.164 |   1.064 |   0.120 |   0.144 | 4.797e-01 | 2.894e-01 | 2.074e-01 | 5.569e+02 | 1.327e+02 | 8.246e+01 | 0.0404 | 0.0128 | 0.0080 |   rpm
   206431314 | 5360 |  213 |   64 | 3.084 | 0.840 | 0.700 | -0.944 | 0.840 | 0.280 |   3.800 |   5.909 |   2.099 |   0.897 |   0.316 |   0.026 | 8.996e-03 | 1.297e-01 | 8.413e-03 | 1.146e+03 | 1.411e+03 | 5.700e+02 | 0.0380 | 0.0160 | 0.0050 |   rpm
   206431378 | 5042 |  118 |  118 | 2.513 | 0.616 | 0.440 | -0.949 | 0.350 | 0.630 |   7.592 |   5.349 |   3.863 |   0.891 |   0.048 |   0.077 | 1.691e-03 | 1.120e-02 | 1.395e-03 | 3.603e+03 | 2.134e+03 | 1.891e+03 | 0.0439 | 0.0154 | 0.0110 |   rpm
   206431485 | 5822 |  185 |  231 | 4.313 | 0.155 | 0.372 | -0.103 | 0.200 | 0.320 |   1.152 |   0.616 |   0.222 |   1.010 |   0.111 |   0.093 | 6.048e-01 | 4.831e-01 | 4.386e-01 | 5.235e+02 | 2.850e+02 | 1.245e+02 | 0.0448 | 0.0234 | 0.0108 |   rpm
   206431660 | 4160 |  158 |  158 | 4.751 | 0.060 | 0.050 |  0.011 | 0.160 | 0.240 |   0.528 |   0.067 |   0.059 |   0.600 |   0.060 |   0.072 | 3.837e+00 | 1.083e+00 | 7.182e-01 | 2.923e+02 | 5.270e+01 | 4.465e+01 | 0.0448 | 0.0120 | 0.0120 |   rpm
   206431770 | 3790 |  182 |  182 | 4.909 | 0.080 | 0.060 | -0.027 | 0.150 | 0.210 |   0.366 |   0.062 |   0.069 |   0.409 |   0.073 |   0.102 | 7.828e+00 | 4.020e+00 | 1.890e+00 | 1.527e+02 | 3.173e+01 | 3.981e+01 | 0.0338 | 0.0128 | 0.0080 |   rpm
   206431829 | 6318 |  192 |  192 | 4.157 | 0.150 | 0.210 | -0.060 | 0.150 | 0.180 |   1.512 |   0.533 |   0.260 |   1.251 |   0.175 |   0.146 | 3.374e-01 | 2.290e-01 | 1.901e-01 | 5.273e+02 | 1.707e+02 | 1.127e+02 | 0.0430 | 0.0162 | 0.0108 |   rpm
   206431846 | 5697 |  137 |  137 | 3.787 | 0.099 | 0.055 | -0.064 | 0.090 | 0.120 |   2.364 |   0.276 |   0.339 |   1.264 |   0.110 |   0.132 | 9.253e-02 | 4.370e-02 | 1.987e-02 | 5.642e+02 | 6.246e+01 | 8.222e+01 | 0.0429 | 0.0140 | 0.0120 |   rav
   206431866 | 3951 |  118 |   94 | 4.897 | 0.050 | 0.060 | -0.295 | 0.150 | 0.120 |   0.388 |   0.048 |   0.043 |   0.428 |   0.064 |   0.054 | 7.267e+00 | 2.313e+00 | 1.495e+00 | 9.578e+01 | 1.495e+01 | 1.530e+01 | 0.0219 | 0.0072 | 0.0060 |   rav
   206431941 | 5658 |  166 |  166 | 3.948 | 0.504 | 0.105 | -0.245 | 0.150 | 0.120 |   1.711 |   0.295 |   0.776 |   1.003 |   0.107 |   0.089 | 1.830e-01 | 8.412e-01 | 5.926e-02 | 3.658e+02 | 6.596e+01 | 1.666e+02 | 0.0387 | 0.0126 | 0.0090 |   rav
   206432007 | 5984 |  150 |  187 | 4.333 | 0.110 | 0.198 | -0.346 | 0.300 | 0.420 |   1.094 |   0.304 |   0.176 |   0.943 |   0.110 |   0.110 | 6.648e-01 | 3.531e-01 | 3.285e-01 | 3.431e+02 | 9.323e+01 | 7.331e+01 | 0.0397 | 0.0210 | 0.0070 |   rpm
   206432041 | 4473 |   70 |   70 | 1.803 | 0.125 | 0.150 | -0.683 | 0.120 | 0.150 |  19.836 |   3.319 |   2.844 |   0.917 |   0.043 |   0.022 | 1.111e-04 | 5.900e-05 | 4.446e-05 | 3.488e+03 | 4.263e+03 | 1.695e+03 | 0.0421 | 0.0180 | 0.0090 |   rav
   206432090 | 6182 |  193 |  193 | 4.180 | 0.160 | 0.224 | -0.026 | 0.150 | 0.210 |   1.439 |   0.478 |   0.314 |   1.212 |   0.153 |   0.153 | 3.751e-01 | 2.919e-01 | 2.075e-01 | 2.538e+02 | 9.094e+01 | 4.987e+01 | 0.0391 | 0.0144 | 0.0080 |   rpm
   206432150 | 3506 |  605 |  605 | 5.098 | 0.126 | 0.168 | -0.252 | 0.250 | 0.600 |   0.192 |   0.156 |   0.063 |   0.178 |   0.214 |   0.075 | 2.323e+01 | 2.062e+01 | 1.427e+01 | 4.661e+01 | 4.512e+01 | 2.010e+01 | 0.0153 | 0.0128 | 0.0080 |   rpm
   206432256 | 5076 |  150 |  150 | 4.579 | 0.042 | 0.030 | -0.074 | 0.200 | 0.400 |   0.774 |   0.037 |   0.080 |   0.825 |   0.050 |   0.100 | 1.768e+00 | 4.072e-01 | 1.741e-01 | 3.621e+02 | 3.494e+01 | 3.789e+01 | 0.0380 | 0.0096 | 0.0080 |   rpm
   206432278 | 4679 |  112 |  112 | 4.632 | 0.030 | 2.094 | -0.128 | 0.200 | 0.440 |   0.695 |   8.003 |   0.043 |   0.767 |   0.195 |   0.051 | 2.214e+00 | 3.279e-01 | 2.212e+00 | 2.611e+02 | 2.984e+03 | 2.603e+01 | 0.0411 | 0.0128 | 0.0080 |   rpm
   206432322 | 5915 |  140 |  176 | 3.891 | 0.156 | 0.130 | -0.039 | 0.100 | 0.100 |   1.995 |   0.403 |   0.396 |   1.239 |   0.153 |   0.131 | 1.406e-01 | 9.273e-02 | 5.587e-02 | 4.692e+02 | 9.882e+01 | 8.163e+01 | 0.0402 | 0.0126 | 0.0090 |   rav
   206432473 | 3628 |  138 |  166 | 4.982 | 0.070 | 0.070 |  0.027 | 0.150 | 0.150 |   0.285 |   0.068 |   0.065 |   0.296 |   0.088 |   0.088 | 1.232e+01 | 6.114e+00 | 4.086e+00 | 1.351e+02 | 4.800e+01 | 3.542e+01 | 0.0297 | 0.0084 | 0.0060 |   rpm
   206432495 | 3829 |  386 |  386 | 4.935 | 0.140 | 0.168 | -0.155 | 0.200 | 0.280 |   0.334 |   0.150 |   0.120 |   0.370 |   0.176 |   0.176 | 8.375e+00 | 1.162e+01 | 4.320e+00 | 4.976e+02 | 3.169e+02 | 2.221e+02 | 0.0423 | 0.0180 | 0.0108 |   col
   206432585 | 3947 |  338 |  153 | 4.856 | 0.060 | 0.120 | -0.082 | 0.160 | 0.200 |   0.415 |   0.127 |   0.072 |   0.471 |   0.145 |   0.090 | 5.803e+00 | 2.585e+00 | 2.338e+00 | 1.700e+02 | 7.845e+01 | 2.938e+01 | 0.0354 | 0.0162 | 0.0090 |   rpm
   206432659 | 6317 |  155 |  155 | 4.067 | 0.185 | 0.222 | -0.027 | 0.120 | 0.330 |   1.652 |   0.585 |   0.378 |   1.276 |   0.217 |   0.181 | 2.752e-01 | 2.492e-01 | 1.636e-01 | 4.337e+02 | 1.557e+02 | 9.781e+01 | 0.0403 | 0.0144 | 0.0060 |   rpm
   206432742 | 5240 |  157 |  125 | 4.541 | 0.030 | 0.030 |  0.035 | 0.120 | 0.160 |   0.831 |   0.050 |   0.047 |   0.881 |   0.045 |   0.045 | 1.522e+00 | 2.055e-01 | 1.810e-01 | 3.877e+02 | 3.467e+01 | 2.671e+01 | 0.0441 | 0.0216 | 0.0090 |   rpm
   206432820 | 4536 |  111 |  251 | 4.699 | 0.080 | 0.050 | -0.283 | 0.240 | 0.240 |   0.587 |   0.063 |   0.078 |   0.635 |   0.065 |   0.078 | 3.067e+00 | 1.206e+00 | 5.741e-01 | 2.562e+02 | 4.273e+01 | 4.976e+01 | 0.0362 | 0.0120 | 0.0060 |   rpm
   206432839 | 4276 |  243 |  341 | 4.717 | 0.132 | 0.060 | -0.044 | 0.150 | 0.240 |   0.561 |   0.097 |   0.143 |   0.620 |   0.102 |   0.154 | 3.373e+00 | 2.822e+00 | 9.519e-01 | 3.148e+02 | 7.248e+01 | 1.068e+02 | 0.0395 | 0.0144 | 0.0096 |   rpm
   206432863 | 5763 |  228 |  228 | 4.382 | 0.114 | 0.418 | -0.145 | 0.250 | 0.300 |   1.059 |   0.689 |   0.181 |   0.993 |   0.098 |   0.098 | 8.449e-01 | 3.764e-01 | 6.514e-01 | 4.460e+02 | 2.826e+02 | 7.673e+01 | 0.0430 | 0.0260 | 0.0100 |   rpm
   206432877 | 3970 |  311 |  194 | 4.847 | 0.060 | 0.108 | -0.054 | 0.180 | 0.210 |   0.440 |   0.113 |   0.066 |   0.491 |   0.110 |   0.079 | 5.536e+00 | 1.932e+00 | 2.107e+00 | 2.647e+02 | 9.023e+01 | 5.003e+01 | 0.0400 | 0.0198 | 0.0090 |   rpm
   206433076 | 4940 |   99 |  119 | 2.400 | 0.030 | 0.036 | -0.475 | 0.120 | 0.120 |  10.387 |   0.590 |   0.468 |   0.970 |   0.093 |   0.023 | 8.758e-04 | 9.562e-05 | 1.024e-04 | 1.326e+03 | 7.019e+01 | 4.206e+01 | 0.0431 | 0.0160 | 0.0080 |   rav
   206433101 | 3610 |  138 |  138 | 4.993 | 0.030 | 0.036 |  0.068 | 0.160 | 0.200 |   0.288 |   0.029 |   0.037 |   0.299 |   0.047 |   0.055 | 1.227e+01 | 2.826e+00 | 1.946e+00 | 1.053e+02 | 9.414e+00 | 2.149e+01 | 0.0235 | 0.0162 | 0.0030 |   rpm
   206433205 | 4091 |  145 |  121 | 4.792 | 0.045 | 0.045 | -0.031 | 0.150 | 0.210 |   0.486 |   0.051 |   0.054 |   0.549 |   0.055 |   0.055 | 4.649e+00 | 1.070e+00 | 8.701e-01 | 2.022e+02 | 3.156e+01 | 2.730e+01 | 0.0364 | 0.0176 | 0.0080 |   rpm
   206433244 | 5032 |  148 |  119 | 3.705 | 0.950 | 1.140 | -0.455 | 0.400 | 0.480 |   1.832 |   6.313 |   1.303 |   0.869 |   0.102 |   0.102 | 4.175e-02 | 2.556e+00 | 4.042e-02 | 9.484e+02 | 2.288e+03 | 6.704e+02 | 0.0417 | 0.0180 | 0.0090 |   col
   206433263 | 5998 |  181 |  181 | 4.240 | 0.175 | 0.280 | -0.072 | 0.160 | 0.320 |   1.243 |   0.587 |   0.219 |   1.077 |   0.115 |   0.096 | 5.129e-01 | 3.991e-01 | 3.309e-01 | 3.824e+02 | 1.603e+02 | 7.513e+01 | 0.0412 | 0.0234 | 0.0090 |   rpm
   206433276 | 3850 |  158 |  113 | 4.882 | 0.090 | 0.045 | -0.100 | 0.240 | 0.280 |   0.386 |   0.053 |   0.080 |   0.428 |   0.070 |   0.097 | 7.139e+00 | 3.893e+00 | 1.533e+00 | 1.246e+02 | 2.011e+01 | 2.942e+01 | 0.0286 | 0.0096 | 0.0072 |   rpm
   206433313 | 4569 |   91 |   73 | 1.868 | 0.609 | 0.435 | -0.678 | 0.540 | 0.450 |  15.887 |  12.261 |   6.023 |   0.928 |   0.306 |   0.053 | 1.380e-04 | 6.822e-04 | 1.068e-04 | 1.178e+03 | 6.850e+02 | 4.332e+02 | 0.0419 | 0.0160 | 0.0080 |   rpm
   206433571 | 4932 |  147 |  117 | 2.773 | 0.774 | 0.516 | -0.597 | 0.540 | 0.450 |   5.832 |   4.732 |   3.191 |   0.933 |   0.170 |   0.061 | 2.820e-03 | 3.890e-02 | 2.352e-03 | 1.785e+03 | 1.038e+03 | 1.003e+03 | 0.0442 | 0.0198 | 0.0090 |   rpm
   206433596 | 6348 |  124 |  124 | 4.092 | 0.190 | 0.190 | -0.148 | 0.160 | 0.280 |   1.563 |   0.555 |   0.350 |   1.228 |   0.196 |   0.196 | 2.611e-01 | 2.598e-01 | 1.471e-01 | 3.438e+02 | 1.247e+02 | 7.816e+01 | 0.0383 | 0.0112 | 0.0080 |   rpm
